X,Y,UNITDESC,ARTERIALCLASSCD,SIGNAL_TYPE_x,collision_count,streetlights,streetlights_height_avg,related_street_num,PVMTCONDINDX1_mean,SLOPE_PCT_mean,TRANCLASS_mean,SPEEDLIMIT_mean,SIGNAL_TYPE_y,COMPTYPE,CONDITION,INT_SIGNAL_TYPE_CD,PEDSIGNALYN,PEDAUDIODEVICEYN,PP_QUANTITY,PH_QUANTITY,BIKESIGNALHDYN,LTTURNSIGNALYN,RTTURNSIGNALYN,DETDEVSTOPBARYN,DETDEVADVANCEDYN,DETDEVSYSTEMYN,NUM_ATTACHMENTS
-122.329620738,47.543890354,4TH AVE S AND EAST MARGINAL WAY S,1.0,CITY,21,1,65.0,4.0,76.25,0.0,1.5,27.5,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,Y,Y,2.0
-122.37076646,47.663657863,11TH AVE NW AND NW LEARY WAY,1.0,CITY,30,2,44.0,4.0,75.75,0.25,2.25,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.347104987,47.6172432810001,4TH AVE AND VINE ST,1.0,CITY,21,0,0.0,4.0,65.75,1.5,1.0,22.5,PRE,74.0,FAIR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.336483966,47.6116720100001,5TH AVE AND PINE ST,1.0,CITY,50,0,0.0,4.0,82.0,1.75,1.25,25.0,PRE,74.0,POOR,CITY,Y,N,0.0,4.0,N,N,N,N,N,N,0.0
-122.336483966,47.6116720100001,5TH AVE AND PINE ST,1.0,CITY,50,0,0.0,4.0,82.0,1.75,1.25,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.338455706,47.622041235,HARRISON ST AND WESTLAKE AVE N,1.0,CITY,25,4,28.5,4.0,32.5,1.5,1.5,22.5,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,N,N,N,0.0
-122.338484568,47.6185342690001,DENNY WAY AND WESTLAKE AVE,1.0,CITY,69,1,999.0,3.0,61.0,3.333333333333333,3.0,25.0,SEMI,74.0,GOOD,CITY,N,N,8.0,16.0,N,Y,N,Y,Y,N,3.0
-122.275988664,47.546026624,RAINIER AVE S AND S GRAHAM ST,1.0,CITY,52,2,42.5,4.0,70.0,2.0,1.0,23.75,FULL,74.0,FAIR,CITY,N,N,7.0,8.0,N,Y,N,N,N,N,0.0
-122.334213717,47.557412443,1ST AVE S AND S HUDSON ST,1.0,CITY,20,0,0.0,4.0,50.25,0.25,1.0,26.25,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,N,Y,Y,2.0
-122.342732587,47.6494198660001,STONE WAY N AND N 35TH ST,2.0,CITY,34,2,47.5,4.0,47.25,2.25,3.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.300600747,47.5463793000001,BEACON WR AVE S AND S GRAHAM ST,2.0,CITY,37,1,40.0,2.0,80.5,3.0,0.0,25.0,SEMI,74.0,FAIR,CITY,N,N,12.0,12.0,N,N,N,N,N,N,8.0
-122.313207168,47.6583148490001,UNIVERSITY WAY NE AND NE 42ND ST,3.0,CITY,20,3,33.0,4.0,48.5,3.5,1.0,22.5,PRE,74.0,FAIR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.320752364,47.60721842,BROADWAY AND JAMES ST,1.0,CITY,45,2,44.0,3.0,77.66666666666667,2.6666666666666665,2.0,25.0,SEMI,74.0,GOOD,CITY,N,N,8.0,8.0,N,N,N,N,N,N,8.0
-122.339591914,47.611629135,3RD AVE AND STEWART ST,1.0,CITY,22,0,0.0,4.0,79.75,2.75,1.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.314137255,47.5992100870001,BOREN AVE S AND RAINIER AVE S,1.0,CITY,102,1,33.0,2.0,70.0,3.5,2.5,25.0,FULL,74.0,GOOD,CITY,N,Y,10.0,10.0,N,Y,N,N,N,N,1.0
-122.291420616,47.538867146,S MYRTLE PL AND S MYRTLE ST,1.0,CITY,10,2,36.5,2.0,58.5,4.0,2.5,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,12.0,N,N,N,N,N,N,0.0
-122.317403791,47.6649373440001,ROOSEVELT WAY NE AND NE 50TH ST,1.0,CITY,82,3,33.0,4.0,78.0,3.0,2.5,25.0,SEMI,74.0,GOOD,CITY,N,N,0.0,8.0,N,Y,N,N,N,N,0.0
-122.363010332,47.550108456,DELRIDGE WAY SW AND SW JUNEAU ST,1.0,CITY,13,4,47.5,4.0,62.75,2.5,1.5,22.5,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,1.0
-122.345498808,47.6786824760001,AURORA AVE N AND N 68TH ST,1.0,NONE,3,1,35.0,3.0,24.666666666666668,1.6666666666666667,1.3333333333333333,33.333333333333336,PRE,74.0,POOR,NONE,Y,N,4.0,4.0,N,N,N,N,N,N,0.0
-122.327683359,47.595794047,SEATTLE BLVD S AND S DEARBORN ST,1.0,CITY,0,0,0.0,3.0,94.66666666666669,2.333333333333333,2.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,Y,N,N,N,N,0.0
-122.287836128,47.5628182720001,RAINIER AVE S AND S OREGON ST,1.0,HALFPED,87,3,33.666666666666664,4.0,62.25,4.25,1.0,22.5,SEMI,74.0, ,HALFPED,N,N,3.0,0.0,N,N,N,N,N,N,0.0
-122.333353807,47.61160635,7TH AVE AND PIKE ST,1.0,CITY,57,3,0.0,4.0,65.25,3.25,2.5,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.344484414,47.682772373,AURORA AVE N AND WINONA AVE N,1.0,CITY,76,1,50.0,4.0,32.5,1.75,1.75,27.5,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,Y,N,Y,Y,Y,18.0
-122.376189317,47.564076598,35TH AVE SW AND SW AVALON WAY,1.0,CITY,109,2,46.5,4.0,45.0,4.0,2.0,25.0,SEMI,74.0,FAIR,CITY,N,N,8.0,8.0,N,Y,N,Y,N,N,0.0
-122.312771455,47.6144989850001,15TH AVE AND E MADISON ST,1.0,HALFPED,26,2,57.5,4.0,45.0,4.5,1.75,23.75,SEMI,74.0,POOR,HALFPED,Y,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.354410301,47.66843055,PHINNEY AVE N AND N 55TH ST,2.0,CITY,2,4,40.75,3.0,46.333333333333336,4.0,2.0,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,4.0,12.0,N,N,N,N,N,N,0.0
-122.296994896,47.5681027050001,M L KING JR WR WAY S AND S ANDOVER ST,1.0,HALFPED,3,0,0.0,1.0,68.0,1.0,0.0,20.0,FULL,74.0,GOOD,HALFPED,Y,N,3.0,4.0,N,N,N,N,N,N,0.0
-122.296894187,47.566284022,M L KING JR WR WAY S AND S DAKOTA ST,1.0,CITY,14,3,32.0,2.0,0.0,3.0,0.0,20.0,FULL,74.0,GOOD,CITY,N,N,10.0,16.0,N,Y,N,N,N,N,0.0
-122.321877155,47.6057697680001,BOREN AVE AND JEFFERSON ST,1.0,CITY,55,3,46.333333333333336,4.0,51.25,3.5,2.5,25.0,SEMI,74.0,FAIR,CITY,N,N,2.0,6.0,N,N,N,N,N,N,0.0
-122.338314343,47.6143914030001,6TH AVE AND VIRGINIA ST,1.0,CITY,25,0,0.0,4.0,69.0,2.75,2.5,25.0,PRE,74.0,FAIR,CITY,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.302222006,47.595570696,23RD AVE S AND S DEARBORN ST,1.0,HALFPED,22,1,33.0,4.0,44.75,5.75,2.5,22.5,SEMI,74.0,POOR,HALFPED,Y,N,4.0,2.0,N,N,N,N,N,N,0.0
-122.344651076,47.701429983,AURORA AVE N AND N 100TH ST,1.0,CITY,39,1,55.0,4.0,19.0,1.0,1.0,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,Y,N,14.0
-122.38165127,47.5520359550001,FAUNTLEROY WAY SW AND SW FINDLAY ST,1.0,HALFPED,12,2,46.5,4.0,65.0,1.75,1.0,22.5,SEMI,74.0,POOR,HALFPED,Y,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.284773603,47.663027174,40TH AVE NE AND SAND POINT WAY NE,1.0,CITY,17,2,45.0,4.0,77.0,3.25,3.0,26.25,SEMI,74.0,GOOD,CITY,N,N,6.0,0.0,N,Y,N,N,N,N,0.0
-122.329062264,47.5861701170001,4TH AVE S AND S HOLGATE ST,1.0,CITY,84,0,0.0,4.0,69.75,0.0,0.5,27.5,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,Y,N,Y,Y,Y,2.0
-122.326373799,47.5958372740001,6TH AVE S AND S DEARBORN ST,1.0,CITY,44,1,55.0,4.0,70.0,1.0,1.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.335295376,47.6149525180001,8TH AVE AND STEWART ST,1.0,CITY,21,2,0.0,4.0,63.25,3.25,2.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,15.0,N,N,N,N,N,N,0.0
-122.325632952,47.618488782,E DENNY WAY AND E OLIVE WAY,1.0,CITY,91,1,40.0,4.0,58.5,8.0,2.25,25.0,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.307245177,47.661257779,19TH AVE NE AND NE 45TH ST,1.0,CITY,12,3,33.0,3.0,38.333333333333336,3.0,2.0,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,0.0,6.0,N,Y,N,N,N,N,0.0
-122.331983506,47.6017187040001,2ND AVE AND YESLER WAY,1.0,CITY,31,2,15.0,3.0,48.0,4.0,2.333333333333333,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.351475843,47.6151373770001,CEDAR ST AND WESTERN AVE,1.0,CITY,20,3,0.0,4.0,41.5,6.0,3.0,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.301612968,47.632278553,24TH AVE E AND E GALER ST,1.0,CITY,10,1,70.0,3.0,54.66666666666666,11.333333333333334,1.3333333333333333,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,4.0,12.0,N,N,N,N,N,N,0.0
-122.314167394,47.612917397,14TH AVE AND E UNION ST,2.0,CITY,42,2,45.0,4.0,35.0,4.5,1.5,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.349242895,47.5716539420001,11TH AVE SW AND SW SPOKANE NR ST,3.0,CITY,7,2,29.0,1.0,0.0,2.0,0.0,20.0,FULL,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,1.0
-122.316616955,47.6598365140001,11TH AVE NE AND NE 43RD ST,1.0,CITY,18,4,0.0,4.0,40.75,2.5,1.0,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.344451717,47.618021694,6TH AVE AND WALL ST,1.0,CITY,40,0,0.0,4.0,66.25,1.75,3.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.276403254,47.523312339,RENTON AVE S AND S HENDERSON ST,1.0,CITY,71,2,36.5,4.0,84.0,2.0,3.0,25.0,FULL,74.0,FAIR,CITY,N,N,8.0,8.0,N,Y,N,N,N,N,0.0
-122.362192397,47.571343976,CHELAN AVE SW AND SW SPOKANE SR ST,1.0,CITY,10,2,35.0,1.0,52.0,4.0,0.0,25.0,FULL,74.0,POOR,CITY,N,N,6.0,28.0,N,Y,Y,N,N,N,1.0
-122.317222847,47.599189063,12TH AVE S AND S JACKSON ST,1.0,CITY,85,0,0.0,4.0,68.0,2.5,2.5,25.0,SEMI,74.0,GOOD,CITY,N,N,0.0,8.0,N,Y,N,N,N,N,0.0
-122.287026759,47.5607476760001,RAINIER AVE S AND S ALASKA ST,1.0,CITY,54,2,34.0,4.0,77.75,4.5,1.5,23.75,FULL,74.0,POOR,CITY,N,Y,8.0,8.0,N,Y,N,N,N,N,0.0
-122.327096806,47.6114790140001,BOREN AVE AND UNIVERSITY ST,1.0,CITY,22,1,0.0,4.0,31.0,6.75,1.5,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.333166747,47.6148212410001,9TH AVE AND HOWELL ST,1.0,CITY,13,2,0.0,4.0,47.5,2.0,1.5,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,20.0,N,N,N,N,N,N,0.0
-122.334665598,47.6096854210001,5TH AVE AND UNION ST,1.0,CITY,152,2,0.0,4.0,77.75,3.0,2.5,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.314683966,47.5845482500001,14TH AVE S AND S HILL ST,3.0,HALFPED,2,4,46.25,4.0,49.5,4.75,1.5,22.5,SEMI,74.0,FAIR,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.317392542,47.6536824500001,NE BOAT ST AND NE PACIFIC ST,1.0,CITY,5,0,0.0,3.0,23.666666666666668,2.0,3.0,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,4.0,12.0,N,N,N,N,N,N,0.0
-122.329234983,47.567667568,4TH AVE S AND S INDUSTRIAL EB WAY,1.0,CITY,7,0,0.0,2.0,65.0,0.0,2.0,30.0,SEMI,74.0,GOOD,CITY,N,N,4.0,12.0,N,Y,N,N,N,N,0.0
-122.316779914,47.608058778,12TH AVE AND E CHERRY ST,2.0,CITY,42,2,44.0,4.0,55.5,2.75,1.0,25.0,FULL,74.0,POOR,CITY,N,N,14.0,16.0,N,Y,N,N,N,N,0.0
-122.312154898,47.686676531,15TH AVE NE AND NE 80TH ST,2.0,CITY,57,3,363.0,4.0,58.5,1.25,1.75,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.376769676,47.679528668,15TH AVE NW AND NW 70TH ST,1.0,CITY,19,2,35.0,4.0,69.0,3.25,1.5,25.0,SEMI,74.0,FAIR,CITY,N,N,8.0,8.0,N,N,N,N,Y,N,1.0
-122.3342624,47.6126004380001,7TH AVE AND PINE ST,1.0,CITY,36,4,0.0,4.0,69.0,3.25,2.0,25.0,PRE,74.0,FAIR,CITY,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.325107729,47.6613440880001,LATONA AVE NE AND NE 45TH ST,2.0,CITY,30,4,35.0,4.0,56.5,2.5,2.5,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.326819707,47.617076759,BELLEVUE AVE AND E OLIVE WAY,1.0,CITY,37,2,42.5,4.0,18.0,4.0,3.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,6.0
-122.336409992,47.6650350260001,WALLINGFORD AVE N AND N 50TH ST,1.0,CITY,30,4,281.75,4.0,43.75,2.75,1.5,22.5,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.338753235,47.615825455,7TH AVE AND LENORA ST,2.0,CITY,22,0,0.0,4.0,71.5,2.5,1.5,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,Y,N,N,N,N,N,0.0
-122.386775317,47.562911625,CALIFORNIA AVE SW AND SW OREGON ST,2.0,CITY,47,2,52.5,4.0,76.0,3.0,1.75,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.312071249,47.6583014570001,15TH AVE NE AND NE 42ND ST,1.0,CITY,11,2,17.0,3.0,61.333333333333336,4.333333333333333,0.6666666666666666,23.33333333333333,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.34992696,47.6554053200001,FREMONT AVE N AND XW N40,2.0,MIDXWALK,0,2,524.5,2.0,40.0,7.0,3.0,25.0,PRE,74.0,POOR,MIDXWALK,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.334184941,47.6000442270001,1ST AVE S AND S MAIN ST,2.0,CITY,21,3,0.0,4.0,22.0,1.0,0.5,22.5,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.320756773,47.6092414990001,BROADWAY AND E COLUMBIA ST,2.0,CITY,11,3,49.333333333333336,3.0,66.66666666666667,5.0,2.0,23.33333333333333,SEMI,74.0,GOOD,CITY,N,N,4.0,8.0,Y,N,N,N,N,N,1.0
-122.297633916,47.592049887,M L KING JR WAY S AND S JUDKINS ST,2.0,CITY,17,0,0.0,4.0,61.75,4.25,2.5,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,Y,N,N,0.0
-122.326444272,47.6107654350001,BOREN AVE AND SENECA ST,1.0,CITY,60,0,0.0,4.0,56.0,5.25,3.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,1.0
-122.376806121,47.690609108,15TH AVE NW AND NW 85TH ST,1.0,CITY,55,1,70.0,4.0,80.25,2.0,3.0,27.5,SEMI,74.0,FAIR,CITY,N,N,8.0,8.0,N,Y,N,N,Y,Y,1.0
-122.349905412,47.686939083,FREMONT AVE N AND N 80TH ST,2.0,CITY,24,3,39.0,4.0,61.5,2.0,0.0,22.5,SEMI,74.0,GOOD,CITY,N,N,4.0,16.0,N,N,N,N,N,N,3.0
-122.329216309,47.626877027,ALOHA ST AND EASTLAKE AVE E,1.0,NONE,9,2,52.5,3.0,37.0,7.0,1.3333333333333333,23.33333333333333,FULL,74.0, ,NONE,N,N,2.0,0.0,N,N,N,N,N,N,0.0
-122.300618659,47.6775928170001,25TH AVE NE AND NE 68TH ST,1.0,NONE,25,1,50.0,4.0,84.75,2.25,1.5,22.5,FULL,74.0, ,NONE,Y,N,6.0,0.0,N,N,N,N,N,N,0.0
-122.334201922,47.577727537,1ST AVE S AND S FOREST ST,1.0,CITY,19,0,0.0,4.0,31.0,0.75,1.0,25.0,SEMI,74.0,GOOD,CITY,N,N,4.0,16.0,N,Y,N,N,Y,N,2.0
-122.279265355,47.5261140440001,M L KING JR WR WAY S AND S CLOVERDALE ST,1.0,CITY,52,1,33.0,2.0,72.0,4.0,0.0,25.0,SEMI,74.0,GOOD,CITY,N,N,10.0,16.0,N,Y,N,N,N,N,0.0
-122.279209134,47.523246134,M L KING JR WR WAY S AND S HENDERSON ST,1.0,CITY,24,1,33.0,2.0,66.0,5.5,3.0,25.0,SEMI,74.0,GOOD,CITY,N,N,11.0,20.0,N,Y,N,N,N,N,0.0
-122.350002852,47.6650407490001,FREMONT AVE N AND N 50TH ST,2.0,CITY,29,3,361.3333333333333,4.0,67.0,2.75,0.0,23.75,FULL,74.0,POOR,CITY,N,N,8.0,8.0,N,N,N,N,N,N,1.0
-122.313074161,47.6649007240001,UNIVERSITY WAY NE AND NE 50TH ST,1.0,CITY,83,3,33.0,4.0,79.75,3.25,2.5,25.0,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.325587065,47.5264732640001,7TH AVE S AND S CLOVERDALE ST,1.0,CITY,4,2,33.0,4.0,57.75,0.25,1.5,23.75,SEMI,74.0,POOR,CITY,N,N,8.0,12.0,N,N,N,N,N,N,0.0
-122.331577686,47.5992007850001,2ND AVE S AND S JACKSON ST,1.0,CITY,50,3,0.0,4.0,48.5,1.5,1.5,25.0,SEMI,74.0,POOR,CITY,N,Y,2.0,16.0,N,N,N,N,N,N,0.0
-122.313439214,47.5579000020001,15TH AVE S AND S SHELTON ST,2.0,HALFPED,9,3,41.66666666666666,4.0,47.75,4.25,1.5,22.5,SEMI,74.0,POOR,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.35801571,47.62458759,1ST AVE W AND W MERCER ST,1.0,CITY,30,4,34.25,4.0,45.75,2.75,1.0,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,Y,N,Y,0.0
-122.322582516,47.5398322200001,CARLETON AVE S AND EAST MARGINAL WAY S,1.0,CITY,7,1,75.0,3.0,63.0,0.0,2.333333333333333,26.666666666666668,SEMI,74.0,GOOD,CITY,N,N,2.0,8.0,N,N,N,N,Y,Y,1.0
-122.340819374,47.638073155,CROCKETT ST AND WESTLAKE AVE N,1.0,HALFPED,11,2,34.0,3.0,44.0,1.0,1.3333333333333333,23.33333333333333,SEMI,74.0,GOOD,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.350355314,47.6185819190001,BROAD ST AND DENNY WAY,1.0,CITY,54,0,0.0,4.0,64.25,2.25,1.75,25.0,PRE,74.0,GOOD,CITY,N,N,0.0,8.0,N,N,N,N,N,N,5.0
-122.326411547,47.7086144020001,NE NORTHGATE DR AND NE NORTHGATE WAY,1.0,CITY,2,1,35.0,2.0,78.0,0.5,2.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,12.0,N,N,N,N,N,N,0.0
-122.337371262,47.6613870910001,DENSMORE AVE N AND N 45TH E ST,2.0,CITY,2,2,35.0,1.0,0.0,1.0,0.0,20.0,SEMI,74.0,POOR,CITY,N,N,4.0,6.0,N,N,N,N,N,N,0.0
-122.315680585,47.6773049720001,12TH AVE NE AND NE 67TH ST,1.0,NONE,11,1,55.0,3.0,59.333333333333336,4.333333333333333,2.0,23.33333333333333,SEMI,74.0, ,NONE,Y,N,4.0,0.0,N,N,N,N,N,N,0.0
-122.336696536,47.603517577,MARION ST AND WESTERN AVE,2.0,CITY,18,2,0.0,4.0,61.5,1.25,0.75,25.0,SEMI,74.0,FAIR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.316778889,47.6115626760001,12TH AVE AND E SPRING ST,2.0,NONE,12,2,45.0,3.0,47.333333333333336,2.333333333333333,0.0,23.33333333333333,SEMI,74.0, ,NONE,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.351360069,47.618586399,3RD AVE AND DENNY WAY,1.0,NONE,24,2,28.5,3.0,70.0,2.6666666666666665,1.3333333333333333,25.0,FULL,74.0, ,NONE,N,N,2.0,0.0,N,N,N,N,N,N,0.0
-122.333387671,47.618514513,DENNY WAY AND MINOR AVE,1.0,NONE,35,0,0.0,3.0,29.33333333333333,0.0,2.0,23.33333333333333,SEMI,74.0, ,NONE,Y,N,2.0,0.0,N,N,N,N,N,N,0.0
-122.320152353,47.5473569110001,CARLETON AVE S AND S BAILEY ST,1.0,CITY,44,1,35.0,3.0,72.66666666666667,0.3333333333333333,3.0,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,6.0,12.0,N,Y,Y,N,N,N,0.0
-122.31213649,47.6559753700001,15TH AVE NE AND NE CAMPUS EB PY,1.0,CITY,7,1,35.0,2.0,99.0,5.5,1.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.327516489,47.579809401,5TH AVE S AND S LANDER ST,2.0,CITY,22,0,0.0,4.0,20.0,0.0,1.0,22.5,FULL,74.0,GOOD,CITY,N,N,11.0,16.0,N,N,N,N,N,N,0.0
-122.312748594,47.7339517250001,15TH AVE NE AND NE 145TH ST,1.0,CITY,57,0,0.0,3.0,60.333333333333336,2.333333333333333,2.0,30.0,SEMI,74.0,POOR,CITY,N,N,13.0,8.0,N,Y,N,N,N,N,0.0
-122.31199331,47.6612619530001,15TH AVE NE AND NE 45TH ST,1.0,CITY,70,1,33.0,4.0,65.25,4.75,2.0,25.0,SEMI,74.0,FAIR,CITY,N,N,8.0,24.0,N,Y,N,N,N,N,0.0
-122.334841354,47.522322333,1ST AVE S AND OLSON PL SW,1.0,CITY,64,1,999.0,2.0,45.5,9.5,2.5,30.0,FULL,74.0,FAIR,CITY,N,N,2.0,2.0,N,Y,Y,N,N,N,0.0
-122.347591848,47.622074936,5TH AVE N AND HARRISON ST,1.0,CITY,46,2,35.0,4.0,60.25,2.0,1.75,23.75,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,Y,Y,Y,0.0
-122.329059151,47.574384046,4TH AVE S AND S HORTON ST,1.0,CITY,49,0,0.0,4.0,51.5,0.25,1.5,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,0.0,N,N,N,N,Y,N,0.0
-122.325984698,47.5717156010001,6TH AVE S AND S SPOKANE NR ST,2.0,CITY,31,0,0.0,2.0,61.0,0.0,0.0,25.0,FULL,74.0,POOR,CITY,N,N,12.0,24.0,N,N,N,N,N,N,0.0
-122.320561303,47.7085774110001,8TH AVE NE AND NE NORTHGATE WAY,1.0,HALFPED,36,0,0.0,4.0,62.25,2.5,1.0,22.5,SEMI,74.0,FAIR,HALFPED,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.292863523,47.6612433060001,NE 45TH PL AND NE 45TH ST,1.0,CITY,41,0,0.0,3.0,65.33333333333333,4.333333333333333,2.6666666666666665,28.33333333333333,SEMI,74.0,GOOD,CITY,N,Y,12.0,10.0,N,Y,N,Y,Y,N,0.0
-122.326153219,47.5462500020001,6TH AVE S AND S MICHIGAN ST,1.0,CITY,72,2,45.0,4.0,80.5,0.0,1.5,23.75,SEMI,74.0,POOR,CITY,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.334196975,47.571706609,1ST AVE S AND S SPOKANE NR ST,1.0,CITY,38,1,999.0,3.0,79.0,0.0,1.3333333333333333,30.0,SEMI,74.0,POOR,CITY,N,N,12.0,12.0,N,Y,N,N,N,N,1.0
-122.327540507,47.586175477,5TH AVE S AND S HOLGATE ST,2.0,CITY,16,1,33.0,4.0,10.0,0.25,0.0,22.5,FULL,74.0,GOOD,CITY,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.350033913,47.662135581,FREMONT AVE N AND N 46TH ST,1.0,CITY,34,3,39.66666666666666,4.0,70.25,2.75,1.75,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,1.0
-122.376621754,47.533363088,35TH AVE SW AND SW HOLDEN S ST,1.0,CITY,11,1,33.0,2.0,22.0,4.5,2.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.314083512,47.5958167650001,CORWIN PL S AND S DEARBORN ST,1.0,CITY,8,0,0.0,3.0,56.0,0.3333333333333333,1.3333333333333333,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,6.0,12.0,Y,Y,N,N,N,N,0.0
-122.331798123,47.606552746,5TH AVE AND MADISON ST,1.0,CITY,49,2,0.0,4.0,72.0,7.5,2.5,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.313412021,47.58059322,15TH AVE S AND BEACON AVE S,2.0,CITY,22,2,33.0,4.0,38.25,0.25,3.0,25.0,SEMI,74.0,GOOD,CITY,N,N,8.0,20.0,N,Y,N,Y,N,N,17.0
-122.329135059,47.6197150510001,EASTLAKE AVE E AND STEWART ST,1.0,STATE,67,2,34.0,3.0,39.0,1.0,1.3333333333333333,25.0,SEMI,74.0,FAIR,STATE,N,N,6.0,6.0,N,N,N,N,N,N,2.0
-122.349756761,47.616466593,2ND AVE AND CEDAR ST,1.0,NONE,46,0,0.0,4.0,46.75,2.0,2.5,22.5,PRE,74.0, ,NONE,N,N,8.0,8.0,Y,N,N,N,N,N,0.0
-122.313334575,47.65339944,UNIVERSITY WAY NE AND NE PACIFIC ST,1.0,CITY,17,2,35.0,4.0,59.25,3.5,3.0,23.75,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,Y,N,N,N,N,0.0
